date,nav,scheme_name,scheme_code
01-12-2022,151.31280,quant Mid Cap Fund - Growth Option - Direct Plan,120841
30-11-2022,149.66500,quant Mid Cap Fund - Growth Option - Direct Plan,120841
29-11-2022,149.71150,quant Mid Cap Fund - Growth Option - Direct Plan,120841
28-11-2022,149.99240,quant Mid Cap Fund - Growth Option - Direct Plan,120841
25-11-2022,149.23330,quant Mid Cap Fund - Growth Option - Direct Plan,120841
24-11-2022,147.59410,quant Mid Cap Fund - Growth Option - Direct Plan,120841
23-11-2022,147.02590,quant Mid Cap Fund - Growth Option - Direct Plan,120841
22-11-2022,146.29660,quant Mid Cap Fund - Growth Option - Direct Plan,120841
21-11-2022,145.14870,quant Mid Cap Fund - Growth Option - Direct Plan,120841
18-11-2022,144.31650,quant Mid Cap Fund - Growth Option - Direct Plan,120841
17-11-2022,144.08310,quant Mid Cap Fund - Growth Option - Direct Plan,120841
16-11-2022,144.36850,quant Mid Cap Fund - Growth Option - Direct Plan,120841
15-11-2022,145.80040,quant Mid Cap Fund - Growth Option - Direct Plan,120841
14-11-2022,145.96420,quant Mid Cap Fund - Growth Option - Direct Plan,120841
11-11-2022,146.30300,quant Mid Cap Fund - Growth Option - Direct Plan,120841
10-11-2022,146.80620,quant Mid Cap Fund - Growth Option - Direct Plan,120841
09-11-2022,147.57420,quant Mid Cap Fund - Growth Option - Direct Plan,120841
07-11-2022,146.10470,quant Mid Cap Fund - Growth Option - Direct Plan,120841
04-11-2022,145.65000,quant Mid Cap Fund - Growth Option - Direct Plan,120841
03-11-2022,145.43110,quant Mid Cap Fund - Growth Option - Direct Plan,120841
02-11-2022,144.35720,quant Mid Cap Fund - Growth Option - Direct Plan,120841
01-11-2022,144.45540,quant Mid Cap Fund - Growth Option - Direct Plan,120841
31-10-2022,144.50660,quant Mid Cap Fund - Growth Option - Direct Plan,120841
28-10-2022,143.30290,quant Mid Cap Fund - Growth Option - Direct Plan,120841
27-10-2022,143.61540,quant Mid Cap Fund - Growth Option - Direct Plan,120841
25-10-2022,142.47030,quant Mid Cap Fund - Growth Option - Direct Plan,120841
21-10-2022,141.34020,quant Mid Cap Fund - Growth Option - Direct Plan,120841
20-10-2022,142.42910,quant Mid Cap Fund - Growth Option - Direct Plan,120841
19-10-2022,142.14610,quant Mid Cap Fund - Growth Option - Direct Plan,120841
18-10-2022,142.09110,quant Mid Cap Fund - Growth Option - Direct Plan,120841
17-10-2022,140.11570,quant Mid Cap Fund - Growth Option - Direct Plan,120841
14-10-2022,139.01920,quant Mid Cap Fund - Growth Option - Direct Plan,120841
13-10-2022,139.15900,quant Mid Cap Fund - Growth Option - Direct Plan,120841
12-10-2022,140.58430,quant Mid Cap Fund - Growth Option - Direct Plan,120841
11-10-2022,139.29990,quant Mid Cap Fund - Growth Option - Direct Plan,120841
10-10-2022,142.09860,quant Mid Cap Fund - Growth Option - Direct Plan,120841
07-10-2022,142.96060,quant Mid Cap Fund - Growth Option - Direct Plan,120841
06-10-2022,142.87240,quant Mid Cap Fund - Growth Option - Direct Plan,120841
04-10-2022,141.58150,quant Mid Cap Fund - Growth Option - Direct Plan,120841
03-10-2022,137.91700,quant Mid Cap Fund - Growth Option - Direct Plan,120841
30-09-2022,140.71020,quant Mid Cap Fund - Growth Option - Direct Plan,120841
29-09-2022,138.42880,quant Mid Cap Fund - Growth Option - Direct Plan,120841
28-09-2022,137.52520,quant Mid Cap Fund - Growth Option - Direct Plan,120841
27-09-2022,139.23900,quant Mid Cap Fund - Growth Option - Direct Plan,120841
26-09-2022,138.90110,quant Mid Cap Fund - Growth Option - Direct Plan,120841
23-09-2022,143.75640,quant Mid Cap Fund - Growth Option - Direct Plan,120841
22-09-2022,147.02750,quant Mid Cap Fund - Growth Option - Direct Plan,120841
21-09-2022,147.08900,quant Mid Cap Fund - Growth Option - Direct Plan,120841
20-09-2022,148.09990,quant Mid Cap Fund - Growth Option - Direct Plan,120841
19-09-2022,146.44190,quant Mid Cap Fund - Growth Option - Direct Plan,120841
16-09-2022,144.62790,quant Mid Cap Fund - Growth Option - Direct Plan,120841
15-09-2022,148.08740,quant Mid Cap Fund - Growth Option - Direct Plan,120841
14-09-2022,147.72330,quant Mid Cap Fund - Growth Option - Direct Plan,120841
13-09-2022,147.02810,quant Mid Cap Fund - Growth Option - Direct Plan,120841
12-09-2022,146.65050,quant Mid Cap Fund - Growth Option - Direct Plan,120841
09-09-2022,145.29520,quant Mid Cap Fund - Growth Option - Direct Plan,120841
08-09-2022,144.58180,quant Mid Cap Fund - Growth Option - Direct Plan,120841
07-09-2022,143.29480,quant Mid Cap Fund - Growth Option - Direct Plan,120841
06-09-2022,142.60980,quant Mid Cap Fund - Growth Option - Direct Plan,120841
05-09-2022,142.54140,quant Mid Cap Fund - Growth Option - Direct Plan,120841
02-09-2022,141.54790,quant Mid Cap Fund - Growth Option - Direct Plan,120841
01-09-2022,140.34870,quant Mid Cap Fund - Growth Option - Direct Plan,120841
30-08-2022,139.80720,quant Mid Cap Fund - Growth Option - Direct Plan,120841
29-08-2022,137.42540,quant Mid Cap Fund - Growth Option - Direct Plan,120841
26-08-2022,138.05880,quant Mid Cap Fund - Growth Option - Direct Plan,120841
25-08-2022,136.55250,quant Mid Cap Fund - Growth Option - Direct Plan,120841
24-08-2022,137.23370,quant Mid Cap Fund - Growth Option - Direct Plan,120841
23-08-2022,135.72560,quant Mid Cap Fund - Growth Option - Direct Plan,120841
22-08-2022,134.41950,quant Mid Cap Fund - Growth Option - Direct Plan,120841
19-08-2022,135.94000,quant Mid Cap Fund - Growth Option - Direct Plan,120841
18-08-2022,136.24580,quant Mid Cap Fund - Growth Option - Direct Plan,120841
17-08-2022,136.07950,quant Mid Cap Fund - Growth Option - Direct Plan,120841
16-08-2022,136.15430,quant Mid Cap Fund - Growth Option - Direct Plan,120841
12-08-2022,134.44210,quant Mid Cap Fund - Growth Option - Direct Plan,120841
11-08-2022,134.67310,quant Mid Cap Fund - Growth Option - Direct Plan,120841
10-08-2022,133.68400,quant Mid Cap Fund - Growth Option - Direct Plan,120841
08-08-2022,134.00480,quant Mid Cap Fund - Growth Option - Direct Plan,120841
05-08-2022,133.30980,quant Mid Cap Fund - Growth Option - Direct Plan,120841
04-08-2022,132.77870,quant Mid Cap Fund - Growth Option - Direct Plan,120841
03-08-2022,133.96740,quant Mid Cap Fund - Growth Option - Direct Plan,120841
02-08-2022,134.51690,quant Mid Cap Fund - Growth Option - Direct Plan,120841
01-08-2022,134.38730,quant Mid Cap Fund - Growth Option - Direct Plan,120841
29-07-2022,132.63750,quant Mid Cap Fund - Growth Option - Direct Plan,120841
28-07-2022,131.07390,quant Mid Cap Fund - Growth Option - Direct Plan,120841
27-07-2022,130.91630,quant Mid Cap Fund - Growth Option - Direct Plan,120841
26-07-2022,129.80950,quant Mid Cap Fund - Growth Option - Direct Plan,120841
25-07-2022,130.50510,quant Mid Cap Fund - Growth Option - Direct Plan,120841
22-07-2022,130.48690,quant Mid Cap Fund - Growth Option - Direct Plan,120841
21-07-2022,130.31750,quant Mid Cap Fund - Growth Option - Direct Plan,120841
20-07-2022,128.34940,quant Mid Cap Fund - Growth Option - Direct Plan,120841
19-07-2022,128.54860,quant Mid Cap Fund - Growth Option - Direct Plan,120841
18-07-2022,127.64180,quant Mid Cap Fund - Growth Option - Direct Plan,120841
15-07-2022,125.92860,quant Mid Cap Fund - Growth Option - Direct Plan,120841
14-07-2022,125.15830,quant Mid Cap Fund - Growth Option - Direct Plan,120841
13-07-2022,125.92550,quant Mid Cap Fund - Growth Option - Direct Plan,120841
12-07-2022,126.17130,quant Mid Cap Fund - Growth Option - Direct Plan,120841
11-07-2022,126.51950,quant Mid Cap Fund - Growth Option - Direct Plan,120841
08-07-2022,125.37230,quant Mid Cap Fund - Growth Option - Direct Plan,120841
07-07-2022,125.03870,quant Mid Cap Fund - Growth Option - Direct Plan,120841
06-07-2022,123.15030,quant Mid Cap Fund - Growth Option - Direct Plan,120841
05-07-2022,121.54460,quant Mid Cap Fund - Growth Option - Direct Plan,120841
04-07-2022,121.60480,quant Mid Cap Fund - Growth Option - Direct Plan,120841
01-07-2022,120.35860,quant Mid Cap Fund - Growth Option - Direct Plan,120841
30-06-2022,119.98350,quant Mid Cap Fund - Growth Option - Direct Plan,120841
29-06-2022,121.30450,quant Mid Cap Fund - Growth Option - Direct Plan,120841
28-06-2022,121.39010,quant Mid Cap Fund - Growth Option - Direct Plan,120841
27-06-2022,120.93240,quant Mid Cap Fund - Growth Option - Direct Plan,120841
24-06-2022,119.92590,quant Mid Cap Fund - Growth Option - Direct Plan,120841
