date,nav,scheme_name,scheme_code
22-10-2014,21.85510,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
21-10-2014,21.59180,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
20-10-2014,21.35300,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
17-10-2014,21.01710,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
16-10-2014,20.90380,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
14-10-2014,21.24080,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
13-10-2014,21.28170,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
10-10-2014,21.12570,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
09-10-2014,21.37120,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
08-10-2014,20.98580,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
07-10-2014,21.05010,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
01-10-2014,21.28530,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
30-09-2014,21.39250,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
29-09-2014,21.35040,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
26-09-2014,21.30350,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
25-09-2014,21.03850,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
24-09-2014,21.36590,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
23-09-2014,21.51750,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
22-09-2014,21.85680,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
19-09-2014,21.82760,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
18-09-2014,21.91470,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
17-09-2014,21.48620,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
16-09-2014,21.39630,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
15-09-2014,21.88200,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
12-09-2014,21.87690,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
11-09-2014,21.85950,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
10-09-2014,21.68060,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
09-09-2014,21.80950,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
08-09-2014,21.82690,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
05-09-2014,21.53390,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
04-09-2014,21.42610,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
